corner,wn_store,wp_store,wn_access,temp,vdd,polarity,qcrit_fC
ss,2.8e-07,2e-07,1.2e-07,85,1.2,0,1.61563e-14
ss,2.8e-07,2e-07,1.2e-07,125,1,1,8.28125e-15
ss,2.8e-07,2e-07,1.2e-07,125,1,0,1.40937e-14
ss,2.8e-07,2e-07,1.2e-07,125,1.05,1,8.28125e-15
ss,2.8e-07,2e-07,1.2e-07,125,1.05,0,1.40937e-14
ss,2.8e-07,2e-07,1.2e-07,125,1.1,1,8.28125e-15
ss,2.8e-07,2e-07,1.2e-07,125,1.1,0,1.40937e-14
ss,2.8e-07,2e-07,1.2e-07,125,1.15,1,8.28125e-15
ss,2.8e-07,2e-07,1.2e-07,125,1.15,0,1.40937e-14
ss,2.8e-07,2e-07,1.2e-07,125,1.2,1,8.28125e-15
ss,2.8e-07,2e-07,1.2e-07,125,1.2,0,1.40937e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1,1,1.48437e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1,0,2.59063e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.05,1,1.48437e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.05,0,2.59063e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.1,1,1.48437e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.1,0,2.59063e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.15,1,1.48437e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.15,0,2.59063e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.2,1,1.48437e-14
ss,2.8e-07,2.4e-07,1.2e-07,-40,1.2,0,2.59063e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1,1,1.31563e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1,0,2.19688e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1.05,1,1.31563e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1.05,0,2.19688e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1.1,1,1.31563e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1.1,0,2.19688e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1.15,1,1.31563e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1.15,0,2.19688e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1.2,1,1.31563e-14
ss,2.8e-07,2.4e-07,1.2e-07,0,1.2,0,2.19688e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1,1,1.22188e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1,0,1.99063e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1.05,1,1.22188e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1.05,0,1.99063e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1.1,1,1.22188e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1.1,0,1.99063e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1.15,1,1.22188e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1.15,0,1.99063e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1.2,1,1.22188e-14
ss,2.8e-07,2.4e-07,1.2e-07,27,1.2,0,1.99063e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1,1,1.07188e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1,0,1.61563e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1.05,1,1.07188e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1.05,0,1.61563e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1.1,1,1.07188e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1.1,0,1.61563e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1.15,1,1.07188e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1.15,0,1.61563e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1.2,1,1.07188e-14
ss,2.8e-07,2.4e-07,1.2e-07,85,1.2,0,1.61563e-14
ss,2.8e-07,2.4e-07,1.2e-07,125,1,1,9.78125e-15
ss,2.8e-07,2.4e-07,1.2e-07,125,1,0,1.42813e-14
ss,2.8e-07,2.4e-07,1.2e-07,125,1.05,1,9.78125e-15
ss,2.8e-07,2.4e-07,1.2e-07,125,1.05,0,1.42813e-14
ss,2.8e-07,2.4e-07,1.2e-07,125,1.1,1,9.78125e-15
ss,2.8e-07,2.4e-07,1.2e-07,125,1.1,0,1.42813e-14
ss,2.8e-07,2.4e-07,1.2e-07,125,1.15,1,9.78125e-15
ss,2.8e-07,2.4e-07,1.2e-07,125,1.15,0,1.42813e-14
ss,2.8e-07,2.4e-07,1.2e-07,125,1.2,1,9.78125e-15
ss,2.8e-07,2.4e-07,1.2e-07,125,1.2,0,1.42813e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1,1,1.70937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1,0,2.60937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.05,1,1.70937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.05,0,2.60937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.1,1,1.70937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.1,0,2.60937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.15,1,1.70937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.15,0,2.60937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.2,1,1.70937e-14
ss,2.8e-07,2.8e-07,1.2e-07,-40,1.2,0,2.60937e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1,1,1.52187e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1,0,2.21563e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1.05,1,1.52187e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1.05,0,2.21563e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1.1,1,1.52187e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1.1,0,2.21563e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1.15,1,1.52187e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1.15,0,2.21563e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1.2,1,1.52187e-14
ss,2.8e-07,2.8e-07,1.2e-07,0,1.2,0,2.21563e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1,1,1.40937e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1,0,1.99063e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1.05,1,1.40937e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1.05,0,1.99063e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1.1,1,1.40937e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1.1,0,1.99063e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1.15,1,1.40937e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1.15,0,1.99063e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1.2,1,1.40937e-14
ss,2.8e-07,2.8e-07,1.2e-07,27,1.2,0,1.99063e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1,1,1.22188e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1,0,1.63437e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1.05,1,1.22188e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1.05,0,1.63437e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1.1,1,1.22188e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1.1,0,1.63437e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1.15,1,1.22188e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1.15,0,1.63437e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1.2,1,1.22188e-14
ss,2.8e-07,2.8e-07,1.2e-07,85,1.2,0,1.63437e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1,1,1.10938e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1,0,1.42813e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1.05,1,1.10938e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1.05,0,1.42813e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1.1,1,1.10938e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1.1,0,1.42813e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1.15,1,1.10938e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1.15,0,1.42813e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1.2,1,1.10938e-14
ss,2.8e-07,2.8e-07,1.2e-07,125,1.2,0,1.42813e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1,1,1.95312e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1,0,2.60937e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.05,1,1.95312e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.05,0,2.60937e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.1,1,1.95312e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.1,0,2.60937e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.15,1,1.95312e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.15,0,2.60937e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.2,1,1.95312e-14
ss,2.8e-07,3.2e-07,1.2e-07,-40,1.2,0,2.60937e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1,1,1.72813e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1,0,2.21563e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1.05,1,1.72813e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1.05,0,2.21563e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1.1,1,1.72813e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1.1,0,2.21563e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1.15,1,1.72813e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1.15,0,2.21563e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1.2,1,1.72813e-14
ss,2.8e-07,3.2e-07,1.2e-07,0,1.2,0,2.21563e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1,1,1.61563e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1,0,2.00937e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1.05,1,1.61563e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1.05,0,2.00937e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1.1,1,1.61563e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1.1,0,2.00937e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1.15,1,1.61563e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1.15,0,2.00937e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1.2,1,1.61563e-14
ss,2.8e-07,3.2e-07,1.2e-07,27,1.2,0,2.00937e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1,1,1.39063e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1,0,1.63437e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1.05,1,1.39063e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1.05,0,1.63437e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1.1,1,1.39063e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1.1,0,1.63437e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1.15,1,1.39063e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1.15,0,1.63437e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1.2,1,1.39063e-14
ss,2.8e-07,3.2e-07,1.2e-07,85,1.2,0,1.63437e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1,1,1.25937e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1,0,1.44688e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1.05,1,1.25937e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1.05,0,1.44688e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1.1,1,1.25937e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1.1,0,1.44688e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1.15,1,1.25937e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1.15,0,1.44688e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1.2,1,1.25937e-14
ss,2.8e-07,3.2e-07,1.2e-07,125,1.2,0,1.44688e-14
ss,3.2e-07,1.2e-07,1.2e-07,-40,1,1,7.71875e-15
ss,3.2e-07,1.2e-07,1.2e-07,-40,1,0,2.96563e-14
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.05,1,7.71875e-15
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.05,0,2.96563e-14
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.1,1,7.71875e-15
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.1,0,2.96563e-14
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.15,1,7.71875e-15
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.15,0,2.96563e-14
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.2,1,7.71875e-15
ss,3.2e-07,1.2e-07,1.2e-07,-40,1.2,0,2.96563e-14
ss,3.2e-07,1.2e-07,1.2e-07,0,1,1,6.96875e-15
ss,3.2e-07,1.2e-07,1.2e-07,0,1,0,2.49688e-14
ss,3.2e-07,1.2e-07,1.2e-07,0,1.05,1,6.96875e-15
ss,3.2e-07,1.2e-07,1.2e-07,0,1.05,0,2.49688e-14
ss,3.2e-07,1.2e-07,1.2e-07,0,1.1,1,6.96875e-15
ss,3.2e-07,1.2e-07,1.2e-07,0,1.1,0,2.49688e-14
ss,3.2e-07,1.2e-07,1.2e-07,0,1.15,1,6.96875e-15
ss,3.2e-07,1.2e-07,1.2e-07,0,1.15,0,2.49688e-14
ss,3.2e-07,1.2e-07,1.2e-07,0,1.2,1,6.96875e-15
ss,3.2e-07,1.2e-07,1.2e-07,0,1.2,0,2.49688e-14
ss,3.2e-07,1.2e-07,1.2e-07,27,1,1,6.59375e-15
ss,3.2e-07,1.2e-07,1.2e-07,27,1,0,2.25312e-14
ss,3.2e-07,1.2e-07,1.2e-07,27,1.05,1,6.59375e-15
ss,3.2e-07,1.2e-07,1.2e-07,27,1.05,0,2.25312e-14
ss,3.2e-07,1.2e-07,1.2e-07,27,1.1,1,6.59375e-15
ss,3.2e-07,1.2e-07,1.2e-07,27,1.1,0,2.25312e-14
ss,3.2e-07,1.2e-07,1.2e-07,27,1.15,1,6.59375e-15
ss,3.2e-07,1.2e-07,1.2e-07,27,1.15,0,2.25312e-14
ss,3.2e-07,1.2e-07,1.2e-07,27,1.2,1,6.59375e-15
ss,3.2e-07,1.2e-07,1.2e-07,27,1.2,0,2.25312e-14
ss,3.2e-07,1.2e-07,1.2e-07,85,1,1,5.84375e-15
ss,3.2e-07,1.2e-07,1.2e-07,85,1,0,1.82187e-14
ss,3.2e-07,1.2e-07,1.2e-07,85,1.05,1,5.84375e-15
ss,3.2e-07,1.2e-07,1.2e-07,85,1.05,0,1.82187e-14
ss,3.2e-07,1.2e-07,1.2e-07,85,1.1,1,5.84375e-15
ss,3.2e-07,1.2e-07,1.2e-07,85,1.1,0,1.82187e-14
ss,3.2e-07,1.2e-07,1.2e-07,85,1.15,1,5.84375e-15
ss,3.2e-07,1.2e-07,1.2e-07,85,1.15,0,1.82187e-14
ss,3.2e-07,1.2e-07,1.2e-07,85,1.2,1,5.84375e-15
ss,3.2e-07,1.2e-07,1.2e-07,85,1.2,0,1.82187e-14
ss,3.2e-07,1.2e-07,1.2e-07,125,1,1,5.46875e-15
ss,3.2e-07,1.2e-07,1.2e-07,125,1,0,1.59688e-14
ss,3.2e-07,1.2e-07,1.2e-07,125,1.05,1,5.46875e-15
ss,3.2e-07,1.2e-07,1.2e-07,125,1.05,0,1.59688e-14
ss,3.2e-07,1.2e-07,1.2e-07,125,1.1,1,5.46875e-15
ss,3.2e-07,1.2e-07,1.2e-07,125,1.1,0,1.59688e-14
ss,3.2e-07,1.2e-07,1.2e-07,125,1.15,1,5.46875e-15
ss,3.2e-07,1.2e-07,1.2e-07,125,1.15,0,1.59688e-14
ss,3.2e-07,1.2e-07,1.2e-07,125,1.2,1,5.46875e-15
ss,3.2e-07,1.2e-07,1.2e-07,125,1.2,0,1.59688e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1,1,1.01563e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1,0,2.94687e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.05,1,1.01563e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.05,0,2.94687e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.1,1,1.01563e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.1,0,2.94687e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.15,1,1.01563e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.15,0,2.94687e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.2,1,1.01563e-14
ss,3.2e-07,1.6e-07,1.2e-07,-40,1.2,0,2.94687e-14
ss,3.2e-07,1.6e-07,1.2e-07,0,1,1,9.21875e-15
ss,3.2e-07,1.6e-07,1.2e-07,0,1,0,2.49688e-14
ss,3.2e-07,1.6e-07,1.2e-07,0,1.05,1,9.21875e-15
ss,3.2e-07,1.6e-07,1.2e-07,0,1.05,0,2.49688e-14
ss,3.2e-07,1.6e-07,1.2e-07,0,1.1,1,9.21875e-15
ss,3.2e-07,1.6e-07,1.2e-07,0,1.1,0,2.49688e-14
ss,3.2e-07,1.6e-07,1.2e-07,0,1.15,1,9.21875e-15
ss,3.2e-07,1.6e-07,1.2e-07,0,1.15,0,2.49688e-14
ss,3.2e-07,1.6e-07,1.2e-07,0,1.2,1,9.21875e-15
ss,3.2e-07,1.6e-07,1.2e-07,0,1.2,0,2.49688e-14
ss,3.2e-07,1.6e-07,1.2e-07,27,1,1,8.65625e-15
ss,3.2e-07,1.6e-07,1.2e-07,27,1,0,2.23437e-14
ss,3.2e-07,1.6e-07,1.2e-07,27,1.05,1,8.65625e-15
ss,3.2e-07,1.6e-07,1.2e-07,27,1.05,0,2.23437e-14
ss,3.2e-07,1.6e-07,1.2e-07,27,1.1,1,8.65625e-15
ss,3.2e-07,1.6e-07,1.2e-07,27,1.1,0,2.23437e-14
ss,3.2e-07,1.6e-07,1.2e-07,27,1.15,1,8.65625e-15
ss,3.2e-07,1.6e-07,1.2e-07,27,1.15,0,2.23437e-14
ss,3.2e-07,1.6e-07,1.2e-07,27,1.2,1,8.65625e-15
ss,3.2e-07,1.6e-07,1.2e-07,27,1.2,0,2.23437e-14
ss,3.2e-07,1.6e-07,1.2e-07,85,1,1,7.53125e-15
ss,3.2e-07,1.6e-07,1.2e-07,85,1,0,1.82187e-14
ss,3.2e-07,1.6e-07,1.2e-07,85,1.05,1,7.53125e-15
ss,3.2e-07,1.6e-07,1.2e-07,85,1.05,0,1.82187e-14
ss,3.2e-07,1.6e-07,1.2e-07,85,1.1,1,7.53125e-15
ss,3.2e-07,1.6e-07,1.2e-07,85,1.1,0,1.82187e-14
ss,3.2e-07,1.6e-07,1.2e-07,85,1.15,1,7.53125e-15
ss,3.2e-07,1.6e-07,1.2e-07,85,1.15,0,1.82187e-14
ss,3.2e-07,1.6e-07,1.2e-07,85,1.2,1,7.53125e-15
ss,3.2e-07,1.6e-07,1.2e-07,85,1.2,0,1.82187e-14
ss,3.2e-07,1.6e-07,1.2e-07,125,1,1,6.96875e-15
ss,3.2e-07,1.6e-07,1.2e-07,125,1,0,1.59688e-14
ss,3.2e-07,1.6e-07,1.2e-07,125,1.05,1,6.96875e-15
ss,3.2e-07,1.6e-07,1.2e-07,125,1.05,0,1.59688e-14
ss,3.2e-07,1.6e-07,1.2e-07,125,1.1,1,6.96875e-15
ss,3.2e-07,1.6e-07,1.2e-07,125,1.1,0,1.59688e-14
ss,3.2e-07,1.6e-07,1.2e-07,125,1.15,1,6.96875e-15
ss,3.2e-07,1.6e-07,1.2e-07,125,1.15,0,1.59688e-14
ss,3.2e-07,1.6e-07,1.2e-07,125,1.2,1,6.96875e-15
ss,3.2e-07,1.6e-07,1.2e-07,125,1.2,0,1.59688e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1,1,1.24063e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1,0,2.94687e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1.05,1,1.24063e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1.05,0,2.94687e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1.1,1,1.24063e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1.1,0,2.94687e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1.15,1,1.24063e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1.15,0,2.94687e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1.2,1,1.24063e-14
ss,3.2e-07,2e-07,1.2e-07,-40,1.2,0,2.94687e-14
ss,3.2e-07,2e-07,1.2e-07,0,1,1,1.12812e-14
ss,3.2e-07,2e-07,1.2e-07,0,1,0,2.49688e-14
ss,3.2e-07,2e-07,1.2e-07,0,1.05,1,1.12812e-14
ss,3.2e-07,2e-07,1.2e-07,0,1.05,0,2.49688e-14
ss,3.2e-07,2e-07,1.2e-07,0,1.1,1,1.12812e-14
ss,3.2e-07,2e-07,1.2e-07,0,1.1,0,2.49688e-14
ss,3.2e-07,2e-07,1.2e-07,0,1.15,1,1.12812e-14
ss,3.2e-07,2e-07,1.2e-07,0,1.15,0,2.49688e-14
ss,3.2e-07,2e-07,1.2e-07,0,1.2,1,1.12812e-14
ss,3.2e-07,2e-07,1.2e-07,0,1.2,0,2.49688e-14
ss,3.2e-07,2e-07,1.2e-07,27,1,1,1.05312e-14
ss,3.2e-07,2e-07,1.2e-07,27,1,0,2.23437e-14
ss,3.2e-07,2e-07,1.2e-07,27,1.05,1,1.05312e-14
ss,3.2e-07,2e-07,1.2e-07,27,1.05,0,2.23437e-14
ss,3.2e-07,2e-07,1.2e-07,27,1.1,1,1.05312e-14
ss,3.2e-07,2e-07,1.2e-07,27,1.1,0,2.23437e-14
ss,3.2e-07,2e-07,1.2e-07,27,1.15,1,1.05312e-14
ss,3.2e-07,2e-07,1.2e-07,27,1.15,0,2.23437e-14
ss,3.2e-07,2e-07,1.2e-07,27,1.2,1,1.05312e-14
ss,3.2e-07,2e-07,1.2e-07,27,1.2,0,2.23437e-14
ss,3.2e-07,2e-07,1.2e-07,85,1,1,9.21875e-15
ss,3.2e-07,2e-07,1.2e-07,85,1,0,1.82187e-14
ss,3.2e-07,2e-07,1.2e-07,85,1.05,1,9.21875e-15
ss,3.2e-07,2e-07,1.2e-07,85,1.05,0,1.82187e-14
ss,3.2e-07,2e-07,1.2e-07,85,1.1,1,9.21875e-15
ss,3.2e-07,2e-07,1.2e-07,85,1.1,0,1.82187e-14
ss,3.2e-07,2e-07,1.2e-07,85,1.15,1,9.21875e-15
ss,3.2e-07,2e-07,1.2e-07,85,1.15,0,1.82187e-14
ss,3.2e-07,2e-07,1.2e-07,85,1.2,1,9.21875e-15
ss,3.2e-07,2e-07,1.2e-07,85,1.2,0,1.82187e-14
ss,3.2e-07,2e-07,1.2e-07,125,1,1,8.46875e-15
ss,3.2e-07,2e-07,1.2e-07,125,1,0,1.59688e-14
ss,3.2e-07,2e-07,1.2e-07,125,1.05,1,8.46875e-15
ss,3.2e-07,2e-07,1.2e-07,125,1.05,0,1.59688e-14
ss,3.2e-07,2e-07,1.2e-07,125,1.1,1,8.46875e-15
ss,3.2e-07,2e-07,1.2e-07,125,1.1,0,1.59688e-14
ss,3.2e-07,2e-07,1.2e-07,125,1.15,1,8.46875e-15
ss,3.2e-07,2e-07,1.2e-07,125,1.15,0,1.59688e-14
ss,3.2e-07,2e-07,1.2e-07,125,1.2,1,8.46875e-15
ss,3.2e-07,2e-07,1.2e-07,125,1.2,0,1.59688e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1,1,1.48437e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1,0,2.94687e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.05,1,1.48437e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.05,0,2.94687e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.1,1,1.48437e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.1,0,2.94687e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.15,1,1.48437e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.15,0,2.94687e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.2,1,1.48437e-14
ss,3.2e-07,2.4e-07,1.2e-07,-40,1.2,0,2.94687e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1,1,1.33437e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1,0,2.49688e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1.05,1,1.33437e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1.05,0,2.49688e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1.1,1,1.33437e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1.1,0,2.49688e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1.15,1,1.33437e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1.15,0,2.49688e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1.2,1,1.33437e-14
ss,3.2e-07,2.4e-07,1.2e-07,0,1.2,0,2.49688e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1,1,1.24063e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1,0,2.25312e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1.05,1,1.24063e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1.05,0,2.25312e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1.1,1,1.24063e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1.1,0,2.25312e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1.15,1,1.24063e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1.15,0,2.25312e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1.2,1,1.24063e-14
ss,3.2e-07,2.4e-07,1.2e-07,27,1.2,0,2.25312e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1,1,1.07188e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1,0,1.84063e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1.05,1,1.07188e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1.05,0,1.84063e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1.1,1,1.07188e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1.1,0,1.84063e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1.15,1,1.07188e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1.15,0,1.84063e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1.2,1,1.07188e-14
ss,3.2e-07,2.4e-07,1.2e-07,85,1.2,0,1.84063e-14
ss,3.2e-07,2.4e-07,1.2e-07,125,1,1,9.78125e-15
ss,3.2e-07,2.4e-07,1.2e-07,125,1,0,1.61563e-14
